symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TMUS,2016-01-04 05:00:00+00:00,38.86,39.02,38.46,38.95,5009053.0,31647.0,38.772321
TMUS,2016-01-05 05:00:00+00:00,38.9,40.5,38.76,40.22,5888621.0,37189.0,40.027553
TMUS,2016-01-06 05:00:00+00:00,39.56,40.38,39.33,40.05,7603082.0,43368.0,39.902759
TMUS,2016-01-07 05:00:00+00:00,39.38,40.68,39.27,40.51,8632948.0,48053.0,40.091847
TMUS,2016-01-08 05:00:00+00:00,40.86,41.23,39.78,39.88,3864571.0,25710.0,40.26348
TMUS,2016-01-11 05:00:00+00:00,39.96,39.98,39.17,39.68,4143365.0,28931.0,39.639339
TMUS,2016-01-12 05:00:00+00:00,39.83,40.12,39.38,40.06,4462966.0,23985.0,39.883404
TMUS,2016-01-13 05:00:00+00:00,40.16,40.45,38.83,38.85,3772383.0,23182.0,39.414091
TMUS,2016-01-14 05:00:00+00:00,38.74,39.715,37.99,39.39,3598859.0,27351.0,38.855179
TMUS,2016-01-15 05:00:00+00:00,37.99,38.9,36.79,37.79,5571881.0,34731.0,37.646733
TMUS,2016-01-19 05:00:00+00:00,38.13,38.23,37.44,37.65,3812335.0,19661.0,37.772607
TMUS,2016-01-20 05:00:00+00:00,37.15,37.66,35.49,37.36,5003063.0,34172.0,36.754329
TMUS,2016-01-21 05:00:00+00:00,37.4,37.96,36.77,37.1,4238288.0,25465.0,37.179273
TMUS,2016-01-22 05:00:00+00:00,37.86,38.06,37.49,37.85,4226390.0,28422.0,37.841866
TMUS,2016-01-25 05:00:00+00:00,37.97,38.97,37.5,37.89,3144113.0,22712.0,38.205669
TMUS,2016-01-26 05:00:00+00:00,38.17,39.68,37.965,39.43,2954646.0,21408.0,39.177271
TMUS,2016-01-27 05:00:00+00:00,39.42,39.49,38.35,38.5,2475899.0,17524.0,38.821284
TMUS,2016-01-28 05:00:00+00:00,38.64,38.9,38.16,38.67,1585192.0,11713.0,38.612153
TMUS,2016-01-29 05:00:00+00:00,39.44,40.17,38.85,40.15,4058557.0,23009.0,39.847545
TMUS,2016-02-01 05:00:00+00:00,40.04,40.65,39.46,40.59,3786163.0,23961.0,40.197639
TMUS,2016-02-02 05:00:00+00:00,40.03,40.25,38.99,39.27,3113585.0,24815.0,39.428831
TMUS,2016-02-03 05:00:00+00:00,39.55,39.99,37.23,38.34,5335918.0,37320.0,38.110663
TMUS,2016-02-04 05:00:00+00:00,38.82,38.995,37.75,38.7,3992800.0,28999.0,38.546304
TMUS,2016-02-05 05:00:00+00:00,39.05,39.085,35.39,35.66,7916436.0,57541.0,36.29213
TMUS,2016-02-08 05:00:00+00:00,35.42,35.53,33.53,33.96,7057388.0,50072.0,34.064109
TMUS,2016-02-09 05:00:00+00:00,33.75,34.39,33.23,33.89,11907827.0,35577.0,33.79849
