symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMGN,2016-01-04 05:00:00+00:00,159.0,159.22,156.09,158.34,5666279.0,46500.0,157.619296
AMGN,2016-01-05 05:00:00+00:00,159.0,160.21,157.25,158.17,2859336.0,26908.0,158.523779
AMGN,2016-01-06 05:00:00+00:00,155.01,157.925,154.9,156.72,4458753.0,32720.0,156.39209
AMGN,2016-01-07 05:00:00+00:00,153.06,156.45,152.89,152.98,4692195.0,39100.0,153.869278
AMGN,2016-01-08 05:00:00+00:00,153.12,154.86,150.46,150.705,4820325.0,37279.0,151.990506
AMGN,2016-01-11 05:00:00+00:00,151.33,151.5899,144.17,147.69,5111737.0,49809.0,147.375767
AMGN,2016-01-12 05:00:00+00:00,148.43,151.235,146.92,150.79,4833632.0,39904.0,149.778891
AMGN,2016-01-13 05:00:00+00:00,151.14,152.83,145.28,145.46,4310664.0,38723.0,148.224503
AMGN,2016-01-14 05:00:00+00:00,146.02,155.3,144.568,153.16,6179592.0,46349.0,151.980641
AMGN,2016-01-15 05:00:00+00:00,147.69,152.3,147.69,151.3,7099786.0,55394.0,150.047187
AMGN,2016-01-19 05:00:00+00:00,153.45,154.62,148.23,151.3,4736615.0,44096.0,151.57041
AMGN,2016-01-20 05:00:00+00:00,149.0,156.84,148.05,155.02,7683957.0,71115.0,152.164969
AMGN,2016-01-21 05:00:00+00:00,154.75,155.02,150.24,152.78,4953672.0,47309.0,152.822968
AMGN,2016-01-22 05:00:00+00:00,156.45,156.96,154.24,156.08,5104626.0,37169.0,155.91834
AMGN,2016-01-25 05:00:00+00:00,156.18,158.0,153.0,153.43,5134865.0,43521.0,155.209052
AMGN,2016-01-26 05:00:00+00:00,152.78,155.23,151.09,153.78,3854997.0,35794.0,153.90228
AMGN,2016-01-27 05:00:00+00:00,154.89,154.89,148.87,150.47,4009559.0,35779.0,151.81319
AMGN,2016-01-28 05:00:00+00:00,151.1,151.7116,145.42,148.35,4520229.0,43859.0,148.433158
AMGN,2016-01-29 05:00:00+00:00,149.4,153.0,145.25,152.73,8170162.0,55452.0,150.547313
AMGN,2016-02-01 05:00:00+00:00,151.31,153.72,149.34,152.75,4852017.0,41966.0,151.578459
AMGN,2016-02-02 05:00:00+00:00,150.48,151.49,148.48,150.11,4099001.0,36392.0,150.1854
AMGN,2016-02-03 05:00:00+00:00,150.5,151.18,147.0745,150.69,4975894.0,47011.0,149.574022
AMGN,2016-02-04 05:00:00+00:00,150.5,151.96,148.8,149.91,3990751.0,39318.0,150.036823
AMGN,2016-02-05 05:00:00+00:00,148.93,149.385,143.69,145.04,6876945.0,61293.0,145.792434
AMGN,2016-02-08 05:00:00+00:00,143.5,144.565,140.16,143.0,5090312.0,47287.0,142.164722
AMGN,2016-02-09 05:00:00+00:00,141.02,145.63,140.82,143.16,4450251.0,46114.0,143.48511
